 52 8190.001545 3.552E-28 2.558E-05.05860.064  202.10920.75-.009248              4              0                    P 10      4756631011 5 5 1 8    38.0   42.0
 54 8190.565574 3.147E-31 1.603E-05.04900.052 1032.65650.67-.010790              4              0                    P 23      4756631011 5 5 1 8   270.0  282.0
 51 8193.051262 2.396E-31 1.104E-04.04960.053 3105.64790.67-.010701              5              1                    P 22      4756631011 5 5 1 8    43.0   45.0
 53 8193.503045 7.925E-29 3.019E-05.06320.069   76.89140.74-.008311              4              0                    P  6      4756631011 5 5 1 8    11.0   13.0
 52 8194.849101 3.959E-28 2.668E-05.05950.065  165.37220.75-.009057              4              0                    P  9      4756631011 5 5 1 8    34.0   38.0
 54 8197.242128 4.757E-31 1.672E-05.04960.053  946.73700.67-.010701              4              0                    P 22      4756631011 5 5 1 8   258.0  270.0
 51 8197.635709 1.023E-30 1.013E-05.04220.045 2412.68010.67-.011733              4              0                    P 35      4756231011 5 5 1 8    69.0   71.0
 53 8197.813513 7.602E-29 3.185E-05.06510.071   54.92440.74-.007975              4              0                    P  5      4756631011 5 5 1 8     9.0   11.0
 52 8199.567013 4.279E-28 2.787E-05.06060.066  132.30500.75-.008842              4              0                    P  8      4756631011 5 5 1 8    30.0   34.0
 51 8199.767342 3.557E-31 1.147E-04.05030.053 3022.08730.67-.010609              5              1                    P 21      4756631011 5 5 1 8    41.0   43.0
 53 8201.994541 6.876E-29 3.392E-05.06770.074   36.61740.74-.007571              4              0                    P  4      4756631011 5 5 1 8     7.0    9.0
 54 8203.787021 7.041E-31 1.743E-05.05030.053  864.53010.67-.010609              4              0                    P 21      4756631011 5 5 1 8   246.0  258.0
 52 8204.155145 4.471E-28 2.916E-05.06180.068  102.90890.75-.008596              4              0                    P  7      4756631011 5 5 1 8    26.0   30.0
 53 8206.045997 5.727E-29 3.686E-05.07120.077   21.97100.74-.007077              4              0                    P  3      4756631011 5 5 1 8     5.0    7.0
 51 8206.153896 1.990E-30 1.063E-05.04270.045 2279.15110.67-.011661              4              0                    P 34      4756231011 5 5 1 8    67.0   69.0
 51 8206.346497 5.172E-31 1.192E-04.05100.054 2942.30280.67-.010514              5              1                    P 20      4756631011 5 5 1 8    39.0   41.0
 52 8208.613365 4.496E-28 3.060E-05.06320.069   77.18500.74-.008311              4              0                    P  6      4756631011 5 5 1 8    22.0   26.0
 53 8209.967748 4.164E-29 4.239E-05.07570.081   10.98570.75-.006461              4              0                    P  2      4756631011 5 5 1 8     3.0    5.0
 54 8210.200116 1.021E-30 1.817E-05.05100.054  786.03900.67-.010514              4              0                    P 20      4756631011 5 5 1 8   234.0  246.0
 51 8212.788583 7.365E-31 1.238E-04.05170.055 2866.29750.67-.010415              5              1                    P 19      4756631011 5 5 1 8    37.0   39.0
 52 8212.941537 4.315E-28 3.228E-05.06510.071   55.13410.74-.007975              4              0                    P  5      4756631011 5 5 1 8    18.0   22.0
 53 8213.759659 2.229E-29 6.578E-05.08030.087    3.66190.76-.005676              4              0                    P  1      4756631011 5 5 1 8     1.0    3.0
 51 8214.537028 3.795E-30 1.114E-05.04320.046 2149.37990.67-.011588              4              0                    P 33      4756231011 5 5 1 8    65.0   67.0
 54 8216.481273 1.449E-30 1.894E-05.05170.055  711.26650.67-.010415              4              0                    P 19      4756631011 5 5 1 8   222.0  234.0
 52 8217.139527 3.904E-28 3.439E-05.06770.074   36.75720.74-.007571              4              0                    P  4      4756631011 5 5 1 8    14.0   18.0
 51 8219.093455 1.026E-30 1.286E-04.05240.056 2794.07440.68-.010313              5              1                    P 18      4756631011 5 5 1 8    35.0   37.0
 53 8220.953432 2.423E-29 2.345E-05.08030.087    0.00000.76-.006635              4              0                    R  0      4756631011 5 5 1 8     3.0    1.0
 52 8221.207202 3.252E-28 3.738E-05.07120.077   22.05490.74-.007077              4              0                    P  3      4756631011 5 5 1 8    10.0   14.0
 54 8222.630353 2.015E-30 1.973E-05.05240.056  640.21530.68-.010313              4              0                    P 18      4756631011 5 5 1 8   210.0  222.0
 51 8222.784964 7.097E-30 1.167E-05.04380.046 2023.37150.67-.011515              4              0                    P 32      4756231011 5 5 1 8    63.0   65.0
 53 8224.355027 4.918E-29 2.909E-05.07570.081    3.66190.75-.006951              4              0                    R  1      4756631011 5 5 1 8     5.0    3.0
 52 8225.144427 2.365E-28 4.298E-05.07570.081   11.02760.75-.006461              4              0                    P  2      4756631011 5 5 1 8     6.0   10.0
 51 8225.260966 1.400E-30 1.335E-04.05310.057 2725.63610.69-.010207              5              1                    P 17      4756631011 5 5 1 8    33.0   35.0
 53 8227.626251 7.353E-29 3.222E-05.07120.077   10.98570.74-.007193              4              0                    R  2      4756631011 5 5 1 8     7.0    5.0
 54 8228.647219 2.741E-30 2.056E-05.05310.057  572.88830.69-.010207              4              0                    P 17      4756631011 5 5 1 8   198.0  210.0
 52 8228.951067 1.267E-28 6.670E-05.08030.087    3.67590.76-.005676              4              0                    P  1      4756631011 5 5 1 8     2.0    6.0
 53 8230.766969 9.596E-29 3.452E-05.06770.074   21.97100.74-.007390              4              0                    R  3      4756631011 5 5 1 8     9.0    7.0
 51 8230.897561 1.301E-29 1.222E-05.04430.047 1901.13080.67-.011440              4              0                    P 31      4756231011 5 5 1 8    61.0   63.0
 51 8231.290973 1.867E-30 1.387E-04.05380.058 2660.98550.70-.010095              5              1                    P 16      4756631011 5 5 1 8    31.0   33.0
 53 8233.777050 1.153E-28 3.647E-05.06510.071   36.61740.74-.007563              4              0                    R  4      4756631011 5 5 1 8    11.0    9.0
 54 8234.531731 3.649E-30 2.142E-05.05380.058  509.28780.70-.010095              4              0                    P 16      4756631011 5 5 1 8   186.0  198.0
 52 8236.172057 1.378E-28 2.378E-05.08030.087    0.00000.76-.006635              4              0                    R  0      4756631011 5 5 1 8     6.0    2.0
 53 8236.656359 1.306E-28 3.825E-05.06320.069   54.92440.74-.007723              4              0                    R  5      4756631011 5 5 1 8    13.0   11.0
 51 8237.183328 2.434E-30 1.440E-04.05450.059 2600.12490.71-.009978              5              1                    P 15      4756631011 5 5 1 8    29.0   31.0
 51 8238.874675 2.339E-29 1.280E-05.04480.047 1782.66240.67-.011364              4              0                    P 30      4856231011 5 5 1 8    59.0   61.0
 53 8239.404764 1.414E-28 3.993E-05.06180.068   76.89140.75-.007877              4              0                    R  6      4756631011 5 5 1 8    15.0   13.0
 52 8239.586138 2.795E-28 2.950E-05.07570.081    3.67590.75-.006951              4              0                    R  1      4756631011 5 5 1 8    10.0    6.0
 54 8240.283749 4.749E-30 2.231E-05.05450.059  449.41620.71-.009978              4              0                    P 15      4756631011 5 5 1 8   174.0  186.0
 53 8242.022131 1.472E-28 4.157E-05.06060.066  102.51750.75-.008031              4              0                    R  7      4756631011 5 5 1 8    17.0   15.0
 52 8242.869099 4.177E-28 3.267E-05.07120.077   11.02760.74-.007193              4              0                    R  2      4756631011 5 5 1 8    14.0   10.0
 51 8242.937886 3.102E-30 1.495E-04.05530.059 2543.05670.72-.009853              5              1                    P 14      4756631011 5 5 1 8    27.0   29.0
 53 8244.508328 1.481E-28 4.319E-05.05950.065  131.80180.75-.008186              4              0                    R  8      4756631011 5 5 1 8    19.0   17.0
 54 8245.903136 6.044E-30 2.323E-05.05530.059  393.27580.72-.009853              4              0                    P 14      4756631011 5 5 1 8   162.0  174.0
 52 8246.020803 5.451E-28 3.501E-05.06770.074   22.05490.74-.007390              4              0                    R  3      4756631011 5 5 1 8    18.0   14.0
 51 8246.716163 4.122E-29 1.339E-05.04540.048 1667.97090.67-.011286              4              0                    P 29      4856231011 5 5 1 8    57.0   59.0
 53 8246.863222 1.446E-28 4.480E-05.05860.064  164.74330.75-.008343              4              0                    R  9      4756631011 5 5 1 8    21.0   19.0
 51 8248.554501 3.859E-30 1.553E-04.05610.060 2489.78310.73-.009719              5              1                    P 13      4756631011 5 5 1 8    25.0   27.0
 52 8249.041118 6.549E-28 3.700E-05.06510.071   36.75720.74-.007563              4              0                    R  4      4756631011 5 5 1 8    22.0   18.0
 53 8249.086679 1.373E-28 4.642E-05.05770.063  201.34070.75-.008502              4              0                    R 10      4756631011 5 5 1 8    23.0   21.0
 53 8251.178568 1.270E-28 4.806E-05.05690.062  241.59270.74-.008663              4              0                    R 11      4756631011 5 5 1 8    25.0   23.0
 54 8251.389752 7.508E-30 2.420E-05.05610.060  340.86860.73-.009719              4              0                    P 13      4756631011 5 5 1 8   150.0  162.0
 52 8251.929910 7.418E-28 3.880E-05.06320.069   55.13410.74-.007723              4              0                    R  5      4756631011 5 5 1 8    26.0   22.0
 53 8253.138753 1.145E-28 4.971E-05.05610.060  285.49790.73-.008826              4              0                    R 12      4756631011 5 5 1 8    27.0   25.0
 51 8254.033026 4.685E-30 1.614E-04.05690.062 2440.30620.74-.009576              5              1                    P 12      4756631011 5 5 1 8    23.0   25.0
 51 8254.421881 7.118E-29 1.401E-05.04600.049 1557.06070.67-.011208              4              0                    P 28      4856231011 5 5 1 8    55.0   57.0
 52 8254.687043 8.023E-28 4.051E-05.06180.068   77.18500.75-.007877              4              0                    R  6      4756631011 5 5 1 8    30.0   26.0
 53 8254.967104 1.009E-28 5.139E-05.05530.059  333.05470.72-.008991              4              0                    R 13      4756631011 5 5 1 8    29.0   27.0
 53 8256.663487 8.682E-29 5.309E-05.05450.059  384.26120.71-.009156              4              0                    R 14      4756631011 5 5 1 8    31.0   29.0
 54 8256.743457 9.105E-30 2.521E-05.05690.062  292.19670.74-.009576              4              0                    P 12      4756631011 5 5 1 8   138.0  150.0
 52 8257.312384 8.349E-28 4.217E-05.06060.066  102.90890.75-.008031              4              0                    R  7      4756631011 5 5 1 8    34.0   30.0
 53 8258.227769 7.308E-29 5.483E-05.05380.058  439.11570.70-.009321              4              0                    R 15      4756631011 5 5 1 8    33.0   31.0
 51 8259.373316 5.544E-30 1.677E-04.05770.063 2394.62790.75-.009419              5              1                    P 11      4756631011 5 5 1 8    21.0   23.0
 53 8259.659817 6.018E-29 5.660E-05.05310.057  497.61620.69-.009485              4              0                    R 16      4756631011 5 5 1 8    35.0   33.0
 52 8259.805800 8.399E-28 4.382E-05.05950.065  132.30500.75-.008186              4              0                    R  8      4756631011 5 5 1 8    38.0   34.0
 53 8260.959499 4.853E-29 5.840E-05.05240.056  559.76050.68-.009649              4              0                    R 17      4756631011 5 5 1 8    37.0   35.0
 54 8261.964113 1.076E-29 2.627E-05.05770.063  247.26180.75-.009419              4              0                    P 11      4756631011 5 5 1 8   126.0  138.0
 51 8261.991686 1.205E-28 1.464E-05.04650.049 1449.93600.67-.011127              4              0                    P 27      4856231011 5 5 1 8    53.0   55.0
 53 8262.126681 3.830E-29 6.024E-05.05170.055  625.54640.67-.009811              4              0                    R 18      4756631011 5 5 1 8    39.0   37.0
 52 8262.167155 8.195E-28 4.546E-05.05860.064  165.37220.75-.008343              4              0                    R  9      4756631011 5 5 1 8    42.0   38.0
 53 8263.161232 2.961E-29 6.212E-05.05100.054  694.97140.67-.009972              4              0                    R 19      4756631011 5 5 1 8    41.0   39.0
 53 8263.644253 1.042E-31 9.300E-05.04270.045 2047.37960.67-.011944              4              0                    R 33      4756631011 5 5 1 8    69.0   67.0
 53 8264.063018 2.245E-29 6.403E-05.05030.053  768.03310.67-.010130              4              0                    R 20      4756631011 5 5 1 8    43.0   41.0
