 2113863.651614 1.780E-29 1.347E-06.07020.093  921.23810.72-.016958       2 1 1 52       0 1 1 01                    P 25e     466653343910 9 811    49.0   51.0
 2113865.140215 9.689E-30 1.555E-06.06380.070 1244.22040.71-.021272       2 0 0 52       0 0 0 01                    P 56e     455543343910 9 811   111.0  113.0
 2113865.209576 1.883E-29 1.354E-06.07060.094  902.08370.72-.016797       2 1 1 52       0 1 1 01                    P 24f     466653343910 9 811    47.0   49.0
 2113866.642905 1.970E-29 1.348E-06.07090.095  882.97140.71-.016634       2 1 1 52       0 1 1 01                    P 23e     466653343910 9 811    45.0   47.0
 2113868.132203 2.037E-29 1.339E-06.07130.095  865.31990.71-.016469       2 1 1 52       0 1 1 01                    P 22f     466653343910 9 811    43.0   45.0
 2113869.513444 2.107E-29 1.334E-06.07170.096  847.82630.70-.016301       2 1 1 52       0 1 1 01                    P 21e     466653343910 9 811    41.0   43.0
 2113870.126998 1.417E-29 1.552E-06.06470.071 1157.77410.72-.021026       2 0 0 52       0 0 0 01                    P 54e     455543343910 9 811   107.0  109.0
 2113870.934275 2.177E-29 1.340E-06.07220.097  831.68290.70-.016130       2 1 1 52       0 1 1 01                    P 20f     466653343910 9 811    39.0   41.0
 2113872.262984 2.251E-29 1.352E-06.07260.098  815.80320.69-.015955       2 1 1 52       0 1 1 01                    P 19e     466653343910 9 811    37.0   39.0
 2113873.615764 2.295E-29 1.358E-06.07310.099  801.17310.69-.015776       2 1 1 52       0 1 1 01                    P 18f     466653343910 9 811    35.0   37.0
 2113874.891315 2.314E-29 1.355E-06.07370.100  786.90280.68-.015591       2 1 1 52       0 1 1 01                    P 17e     466653343910 9 811    33.0   35.0
 2113874.987786 2.122E-29 1.610E-06.06530.072 1074.43060.72-.020775       2 0 0 52       0 0 0 01                    P 52e     465543343910 9 811   103.0  105.0
 2113876.176649 2.326E-29 1.361E-06.07420.101  773.79110.68-.015401       2 1 1 52       0 1 1 01                    P 16f     466653343910 9 811    31.0   33.0
 2113877.398259 2.310E-29 1.359E-06.07480.102  761.12550.68-.015204       2 1 1 52       0 1 1 01                    P 15e     466653343910 9 811    29.0   31.0
 2113878.616905 2.285E-29 1.364E-06.07550.103  749.53740.67-.014999       2 1 1 52       0 1 1 01                    P 14f     466653343910 9 811    27.0   29.0
 2113879.722584 3.002E-29 1.606E-06.06580.074  994.19130.73-.020521       2 0 0 52       0 0 0 01                    P 50e     465553343910 9 811    99.0  101.0
 2113879.783666 2.231E-29 1.364E-06.07620.104  738.47170.67-.014784       2 1 1 52       0 1 1 01                    P 13e     466653343910 9 811    25.0   27.0
 2113880.936510 2.165E-29 1.370E-06.07700.105  728.41230.67-.014557       2 1 1 52       0 1 1 01                    P 12f     466653343910 9 811    23.0   25.0
 2113882.047408 2.070E-29 1.370E-06.07780.107  718.94190.67-.014316       2 1 1 52       0 1 1 01                    P 11e     466653343910 9 811    21.0   23.0
 2113883.135443 1.962E-29 1.377E-06.07870.108  710.41630.67-.014059       2 1 1 52       0 1 1 01                    P 10f     466653343910 9 811    19.0   21.0
 2113884.189377 1.826E-29 1.379E-06.07970.109  702.53630.67-.013781       2 1 1 52       0 1 1 01                    P  9e     466653343910 9 811    17.0   19.0
 2113884.331401 4.178E-29 1.602E-06.06600.075  917.05730.74-.020262       2 0 0 52       0 0 0 01                    P 48e     465553343910 9 811    95.0   97.0
 2113885.213679 1.677E-29 1.388E-06.08080.111  695.54960.67-.013478       2 1 1 52       0 1 1 01                    P  8f     466653343910 9 811    15.0   17.0
 2113886.209482 1.502E-29 1.391E-06.08200.112  689.25530.67-.013146       2 1 1 52       0 1 1 01                    P  7e     466653343910 9 811    13.0   15.0
 2113887.171197 1.314E-29 1.402E-06.08340.114  683.81240.67-.012777       2 1 1 52       0 1 1 01                    P  6f     466653343910 9 811    11.0   13.0
 2113888.107646 1.105E-29 1.407E-06.08490.116  679.09900.67-.012363       2 1 1 52       0 1 1 01                    P  5e     466653343910 9 811     9.0   11.0
 2113888.814256 5.717E-29 1.598E-06.06620.076  843.03010.74-.019999       2 0 0 52       0 0 0 01                    P 46e     465553343910 9 811    91.0   93.0
 2113889.007974 8.810E-30 1.416E-06.08660.118  675.20500.68-.011887       2 1 1 52       0 1 1 01                    P  4f     466653343910 9 811     7.0    9.0
 2113889.883810 6.350E-30 1.407E-06.08850.120  672.06760.68-.011323       2 1 1 52       0 1 1 01                    P  3e     466653343910 9 811     5.0    7.0
